"fromdate","todate","hours","total","ave_freq","ave_ccgt","ave_oil","ave_coal","ave_nuclear","ave_wind","ave_ps","ave_npshyd","ave_ocgt","ave_other","ave_biomass","ave_intfr","ave_intirl","ave_intned","ave_intew","ave_intnem","ave_solar","min_freq","min_ccgt","min_oil","min_coal","min_nuclear","min_wind","min_ps","min_npshyd","min_ocgt","min_other","min_biomass","min_intfr","min_intirl","min_intned","min_intew","min_intnem","min_solar","max_freq","max_ccgt","max_oil","max_coal","max_nuclear","max_wind","max_ps","max_npshyd","max_ocgt","max_other","max_biomass","max_intfr","max_intirl","max_intned","max_intew","max_intnem","max_solar","samples_freq","samples_ccgt","samples_oil","samples_coal","samples_nuclear","samples_wind","samples_ps","samples_npshyd","samples_ocgt","samples_other","samples_biomass","samples_intfr","samples_intirl","samples_intned","samples_intew","samples_intnem","samples_solar","source_freq","source_ccgt","source_oil","source_coal","source_nuclear","source_wind","source_ps","source_npshyd","source_ocgt","source_other","source_biomass","source_intfr","source_intirl","source_intned","source_intew","source_intnem","source_solar"
"2019-04-04 00:00:00","2019-04-05 00:00:00",24,35269.172,50.0162446,14466.1181,0.0000,590.5729,6402.6806,7308.2257,101.4792,385.0521,0.0000,75.2743,2313.1354,846.1250,-124.2083,790.5694,114.5417,628.1181,1371.4878,49.821,5183,0,0,6367,4031,0,250,0,67,1944,498,-414,-128,-460,0,0,50.204,19599,0,949,6425,10149,984,665,0,132,2366,996,112,1058,504,998,3910,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,246,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-05 00:00:00","2019-04-06 00:00:00",24,33381.7939,49.9928382,12357.6875,0.0000,605.1910,6405.1563,7610.5035,230.7396,432.7847,0.0000,70.3646,2167.0104,754.7153,-169.5417,815.3681,-51.3958,548.2569,1604.9535,49.812,5083,0,0,6389,4561,0,219,0,39,1366,134,-416,108,-530,0,0,50.185,16940,0,967,6424,9466,1343,878,0,243,2348,996,162,1058,504,880,4880,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,258,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-06 00:00:00","2019-04-07 00:00:00",24,31332.1598,50.0037981,14826.9340,0.0000,89.8021,6402.3924,3033.8785,231.2257,398.5278,0.0000,73.7708,1404.2604,928.4722,-66.5139,927.1736,163.1806,896.0556,2023.0000,49.815,9562,0,0,6386,2018,0,249,0,67,1328,828,-416,380,-214,796,0,50.174,17974,0,506,6415,4583,1294,660,0,113,1645,996,180,1058,504,1000,5220,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,216,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-07 00:00:00","2019-04-08 00:00:00",24,29978.3315,49.9995462,13399.6667,0.0000,114.4896,6398.4444,3842.1042,193.3125,372.6979,0.0000,72.5833,1359.6771,938.2431,-7.7292,955.0347,82.7986,770.8194,1486.1892,49.823,8979,0,0,6378,3266,0,240,0,64,706,848,-386,852,-214,730,0,50.160,17250,0,499,6416,4664,1487,596,0,79,1694,996,142,1058,406,1000,4390,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,222,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-08 00:00:00","2019-04-09 00:00:00",24,33598.4897,50.0033488,15764.5174,0.0000,659.6597,6395.8993,4023.9653,77.4861,386.9306,0.0000,63.8993,2527.8854,937.8333,-239.5764,956.6319,-170.1181,123.5347,2089.9412,49.822,9001,0,0,6345,3278,0,234,0,30,1348,594,-414,510,-536,0,0,50.196,20056,0,1205,6429,5437,604,643,0,120,3038,998,124,1058,458,730,5100,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,204,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-09 00:00:00","2019-04-10 00:00:00",24,33623.6719,49.9984523,14968.8333,0.0000,619.5451,6327.3681,5708.1042,118.2604,337.4826,0.0000,49.3785,2552.9896,932.5486,-299.0625,887.2847,-301.2153,140.7222,1581.4324,49.797,8999,0,0,6229,5155,0,190,0,26,1407,478,-414,118,-536,0,0,50.168,18658,0,955,6385,6490,966,653,0,89,3024,998,158,1058,70,740,3890,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,222,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-10 00:00:00","2019-04-11 00:00:00",24,34599.9464,50.0020247,16822.6563,0.0000,594.6771,6187.1319,3571.9896,281.5278,369.2014,0.0000,76.6111,1544.2049,972.7847,-332.3333,999.4653,-367.0972,591.6944,3287.4324,49.708,9706,0,0,6013,2913,0,185,0,68,1329,894,-414,858,-536,394,0,50.246,21509,0,964,6264,5094,1467,753,0,131,1704,996,52,1058,44,790,8570,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,222,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-11 00:00:00","2019-04-12 00:00:00",24,35491.4615,50.0024693,18490.9132,0.0000,769.1736,6148.7326,2062.5972,170.3438,306.1944,0.0000,74.1910,2153.1667,981.6736,-393.3819,1009.9514,-345.9236,515.6944,3548.1351,49.816,13273,0,0,5917,1034,0,124,0,57,1343,896,-414,904,-536,396,0,50.214,22295,0,1327,6264,3773,1366,643,0,134,2916,998,-172,1058,48,592,8840,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,222,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-12 00:00:00","2019-04-13 00:00:00",24,34353.3347,49.9907503,17019.4653,0.0000,599.2083,6226.3160,4101.3681,104.8542,291.4340,0.0000,79.6250,1116.5104,920.7917,28.9028,939.2153,78.2083,509.3542,2338.0811,49.778,10332,0,0,6036,2161,0,174,0,67,472,544,-412,170,-114,174,0,50.215,20754,0,922,6281,6532,988,608,0,156,1434,996,246,1058,500,592,6000,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,222,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-13 00:00:00","2019-04-14 00:00:00",24,30989.0206,49.9986450,10994.6111,0.0000,43.4549,6238.9896,6865.7188,119.8646,212.7708,0.0000,76.3472,463.6910,768.5208,84.3194,872.1597,482.3958,520.1181,3246.0588,49.833,7691,0,0,6049,5610,0,126,0,54,202,-670,-50,170,222,322,0,50.194,14344,0,395,6285,8649,889,358,0,101,797,996,112,1002,504,592,6960,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,204,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-14 00:00:00","2019-04-15 00:00:00",24,30140.2388,49.9997196,9493.1701,0.0000,121.6667,6199.2847,8106.2257,107.3785,194.4271,0.0000,43.5764,918.3160,768.2569,53.9792,872.2917,480.9583,504.9722,2275.7353,49.800,4814,0,0,6049,7215,0,111,0,27,397,-670,-166,740,290,260,0,50.206,13414,0,505,6270,9406,711,350,0,90,1485,996,112,1058,504,592,4960,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,204,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-15 00:00:00","2019-04-16 00:00:00",24,32924.069,50.0001036,8625.5938,0.0000,924.9306,6198.6076,8740.7813,66.5208,219.1111,0.0000,74.9514,2105.9479,829.3125,44.8333,811.1389,344.3333,500.3889,3437.6176,49.805,4897,0,0,6054,7950,0,109,0,64,1474,42,-362,192,-4,256,0,50.172,13433,0,1433,6388,9479,945,368,0,110,2401,998,82,1058,504,592,8310,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,204,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-16 00:00:00","2019-04-17 00:00:00",24,33328.8066,49.9998429,14736.1111,0.0000,534.8194,6405.1250,5204.8889,261.4236,298.6007,0.0000,70.9306,2519.3576,906.1597,-254.6806,932.1528,-266.5833,386.8958,1593.6053,49.816,5404,0,0,6373,4003,0,134,0,14,1699,592,-416,0,-536,192,0,50.220,19825,0,882,6443,8221,1429,728,0,95,3039,998,98,1058,284,396,4080,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,228,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-17 00:00:00","2019-04-18 00:00:00",24,33296.0078,50.0033887,14233.9201,0.0000,848.1285,6384.8854,3711.5833,207.9340,224.6042,0.0000,79.4340,2097.6597,949.1181,-55.7222,976.2986,49.6389,354.8681,3233.6571,49.835,8212,0,0,6223,2484,0,114,0,62,1674,796,-414,558,-96,0,0,50.201,17725,0,1394,6463,5691,1280,445,0,127,2433,998,210,1058,360,396,7930,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,210,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-18 00:00:00","2019-04-19 00:00:00",24,31905.7445,49.9966877,11906.3819,0.0000,592.9410,6233.3472,4940.6979,199.4688,205.6111,0.0000,74.9549,2292.2604,618.7639,-90.7361,902.7292,134.6944,518.0417,3376.5882,49.656,8158,0,0,6216,3677,0,104,0,46,1154,0,-412,0,-18,0,0,50.242,15684,0,956,6256,6296,1127,547,0,117,2434,996,210,1058,504,592,7770,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,204,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-19 00:00:00","2019-04-20 00:00:00",24,28915.565,49.9974981,12608.1632,0.0000,0.0000,6121.1458,3249.9826,190.5451,183.8507,0.0000,59.6076,1088.2917,686.4028,-142.8611,551.7083,35.8819,479.8750,3802.9714,49.761,8669,0,0,5993,2259,0,87,0,26,688,2,-416,-190,-326,98,0,50.167,17441,0,0,6250,5939,1383,589,0,95,1171,996,266,692,456,592,8740,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,210,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-20 00:00:00","2019-04-21 00:00:00",24,27595.625,49.9850802,13304.4271,0.0000,0.0000,6180.5799,1775.0278,161.8403,205.9583,0.0000,36.4444,1118.3958,738.5417,-285.5764,670.1250,-164.7986,468.6597,3386.0000,49.825,10349,0,0,5685,1137,0,117,0,27,990,682,-416,230,-536,394,0,50.156,16606,0,0,6239,2934,1329,460,0,51,1147,996,-16,692,38,592,8890,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,246,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-21 00:00:00","2019-04-22 00:00:00",24,25681.2529,50.0144802,9866.7917,0.0000,0.0000,6222.4410,3073.0347,44.9583,233.5278,0.0000,36.3229,1109.0451,638.7500,4.7917,594.3333,80.1528,460.2431,3316.8605,49.833,6356,0,0,6207,1361,0,111,0,27,1021,238,-406,-266,-370,394,0,50.179,13202,0,0,6235,4678,792,636,0,68,1127,682,152,692,480,592,9110,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,258,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-22 00:00:00","2019-04-23 00:00:00",24,26684.5968,49.9963309,8851.2986,0.0000,35.1944,6224.9653,5225.2396,216.8958,170.6285,0.0000,51.0069,1114.7813,557.6528,28.8264,415.1528,220.1389,583.7917,2989.0238,49.761,6190,0,0,6210,3621,0,87,0,26,1053,-58,-410,-382,-112,396,0,50.184,12698,0,297,6243,6759,1329,382,0,99,1127,750,92,752,328,592,8340,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,252,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-23 00:00:00","2019-04-24 00:00:00",24,29704.4214,49.9934056,10594.3507,0.0000,867.2257,6276.1285,5884.4097,114.6667,177.9097,0.0000,60.8924,1925.9201,797.5486,-293.4931,693.0347,-88.5417,526.9792,2167.3902,49.780,5795,0,0,6213,4586,0,86,0,29,1052,164,-416,0,-458,394,0,50.177,14006,0,1437,6388,6689,796,372,0,98,2351,996,-44,1058,274,592,6370,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,246,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
"2019-04-24 00:00:00","2019-04-25 00:00:00",24,30890.6441,49.9949130,12343.1736,0.0000,549.3646,6238.0764,6121.1215,204.9097,228.4167,0.0000,78.0208,1231.3264,851.2708,-125.5556,805.3750,-186.8333,566.5069,1985.4706,0.000,7661,0,0,6049,4126,0,128,0,58,949,424,-414,-200,-536,394,0,50.194,15655,0,948,6385,8651,1409,455,0,130,1515,996,112,1058,192,592,3970,5760,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,204,"F","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B","B"
